year,GEOID,county,variable,estimate,moe
2014,13063,Clayton County,pop_foreign_born,39740,3140
2014,13063,Clayton County,median_rent,894,33
2014,13063,Clayton County,median_rent_income_percent,34.7,2.6
2014,13063,Clayton County,median_unit_value,85700,3271
2014,13063,Clayton County,median_household_income,55100,4450
2014,13067,Cobb County,total_pop,730981,NA
2014,13067,Cobb County,pop_white,450549,6672
2014,13067,Cobb County,pop_baa,205946,2127
2014,13067,Cobb County,pop_aian,4684,1030
2014,13067,Cobb County,pop_asian,40954,458
2014,13067,Cobb County,pop_nhpi,996,816
2014,13067,Cobb County,pop_other_race,46360,6122
2014,13067,Cobb County,pop_foreign_born,115484,6584
2014,13067,Cobb County,median_rent,1028,28
2014,13067,Cobb County,median_rent_income_percent,29.7,1.3
2014,13067,Cobb County,median_unit_value,203600,7339
2014,13067,Cobb County,median_household_income,86528,2999
2014,13077,Coweta County,total_pop,135571,NA
2014,13077,Coweta County,pop_white,107698,1378
2014,13077,Coweta County,pop_baa,25795,541
2014,13077,Coweta County,pop_aian,914,793
2014,13077,Coweta County,pop_asian,3117,143
2014,13077,Coweta County,pop_nhpi,NA,NA
2014,13077,Coweta County,pop_other_race,1135,802
2014,13077,Coweta County,pop_foreign_born,8978,1690
2014,13077,Coweta County,median_rent,908,48
2014,13077,Coweta County,median_rent_income_percent,32.6,3.5
2014,13077,Coweta County,median_unit_value,189400,8336
2014,13077,Coweta County,median_household_income,69579,5697
2014,13089,DeKalb County,total_pop,722161,NA
2014,13089,DeKalb County,pop_white,266201,4282
2014,13089,DeKalb County,pop_baa,397959,1645
2014,13089,DeKalb County,pop_aian,6481,1579
2014,13089,DeKalb County,pop_asian,47150,1700
2014,13089,DeKalb County,pop_nhpi,275,206
2014,13089,DeKalb County,pop_other_race,21824,3889
2014,13089,DeKalb County,pop_foreign_born,117472,6200
2014,13089,DeKalb County,median_rent,975,20
2014,13089,DeKalb County,median_rent_income_percent,32.9,1.4
2014,13089,DeKalb County,median_unit_value,158800,6283
2014,13089,DeKalb County,median_household_income,71637,3372
2014,13097,Douglas County,total_pop,138776,NA
2014,13097,Douglas County,pop_white,70828,2506
2014,13097,Douglas County,pop_baa,61915,1230
2014,13097,Douglas County,pop_aian,979,738
2014,13097,Douglas County,pop_asian,2759,170
2014,13097,Douglas County,pop_nhpi,NA,NA
2014,13097,Douglas County,pop_other_race,3512,2311
2014,13097,Douglas County,pop_foreign_born,10674,1546
2014,13097,Douglas County,median_rent,964,34
2014,13097,Douglas County,median_rent_income_percent,28,4.5
2014,13097,Douglas County,median_unit_value,123300,9830
2014,13097,Douglas County,median_household_income,62503,4157
2014,13113,Fayette County,total_pop,109664,NA
2014,13113,Fayette County,pop_white,77336,1545
2014,13113,Fayette County,pop_baa,23614,1437
2014,13113,Fayette County,pop_aian,541,410
2014,13113,Fayette County,pop_asian,5357,211
2014,13113,Fayette County,pop_nhpi,NA,NA
2014,13113,Fayette County,pop_other_race,2837,1656
2014,13113,Fayette County,pop_foreign_born,10732,2204
2014,13113,Fayette County,median_rent,1083,101
2014,13113,Fayette County,median_rent_income_percent,29.7,6.5
2014,13113,Fayette County,median_unit_value,238400,10642
2014,13113,Fayette County,median_household_income,91028,8744
2014,13117,Forsyth County,total_pop,204302,NA
2014,13117,Forsyth County,pop_white,174385,2221
2014,13117,Forsyth County,pop_baa,7801,391
2014,13117,Forsyth County,pop_aian,1514,591
2014,13117,Forsyth County,pop_asian,19972,211
2014,13117,Forsyth County,pop_nhpi,NA,NA
2014,13117,Forsyth County,pop_other_race,3762,1932
2014,13117,Forsyth County,pop_foreign_born,29814,2531
2014,13117,Forsyth County,median_rent,1181,70
2014,13117,Forsyth County,median_rent_income_percent,26.4,2.9
2014,13117,Forsyth County,median_unit_value,276800,7873
2014,13117,Forsyth County,median_household_income,94042,7595
2014,13121,Fulton County,total_pop,996319,NA
2014,13121,Fulton County,pop_white,471353,4913
2014,13121,Fulton County,pop_baa,447634,2773
2014,13121,Fulton County,pop_aian,6778,1290
2014,13121,Fulton County,pop_asian,72192,752
2014,13121,Fulton County,pop_nhpi,2007,1097
2014,13121,Fulton County,pop_other_race,16843,4163
2014,13121,Fulton County,pop_foreign_born,115999,6049
2014,13121,Fulton County,median_rent,1022,21
2014,13121,Fulton County,median_rent_income_percent,30.6,1.1
2014,13121,Fulton County,median_unit_value,248800,9176
2014,13121,Fulton County,median_household_income,92121,4283
2014,13135,Gwinnett County,total_pop,877922,NA
2014,13135,Gwinnett County,pop_white,477428,10398
2014,13135,Gwinnett County,pop_baa,237714,4317
2014,13135,Gwinnett County,pop_aian,10821,2928
2014,13135,Gwinnett County,pop_asian,107255,1660
2014,13135,Gwinnett County,pop_nhpi,698,149
2014,13135,Gwinnett County,pop_other_race,70267,9888
2014,13135,Gwinnett County,pop_foreign_born,215989,7903
2014,13135,Gwinnett County,median_rent,1049,22
2014,13135,Gwinnett County,median_rent_income_percent,32.6,1.6
2014,13135,Gwinnett County,median_unit_value,172900,3555
2014,13135,Gwinnett County,median_household_income,75634,2197
2014,13151,Henry County,total_pop,213869,NA
2014,13151,Henry County,pop_white,115250,3127
2014,13151,Henry County,pop_baa,90811,1849
2014,13151,Henry County,pop_aian,835,537
2014,13151,Henry County,pop_asian,9343,1518
2014,13151,Henry County,pop_nhpi,NA,NA
2014,13151,Henry County,pop_other_race,3663,1484
2014,13151,Henry County,pop_foreign_born,15966,3156
2014,13151,Henry County,median_rent,1081,49
2014,13151,Henry County,median_rent_income_percent,29.5,1.9
2014,13151,Henry County,median_unit_value,139700,7883
2014,13151,Henry County,median_household_income,67681,3873
2014,13217,Newton County,total_pop,103675,NA
2014,13217,Newton County,pop_white,57860,1470
2014,13217,Newton County,pop_baa,45688,716
2014,13217,Newton County,pop_aian,765,508
2014,13217,Newton County,pop_asian,1447,152
2014,13217,Newton County,pop_nhpi,NA,NA
2014,13217,Newton County,pop_other_race,NA,NA
2014,13217,Newton County,pop_foreign_born,6925,1955
2014,13217,Newton County,median_rent,945,73
2014,13217,Newton County,median_rent_income_percent,32.2,2.8
2014,13217,Newton County,median_unit_value,112000,6276
2014,13217,Newton County,median_household_income,57343,12002
2014,13223,Paulding County,total_pop,148987,NA
2014,13223,Paulding County,pop_white,115024,1965
2014,13223,Paulding County,pop_baa,28497,1155
2014,13223,Paulding County,pop_aian,906,750
2014,13223,Paulding County,pop_asian,2063,211
2014,13223,Paulding County,pop_nhpi,NA,NA
2014,13223,Paulding County,pop_other_race,4692,1927
2014,13223,Paulding County,pop_foreign_born,8299,1915
2014,13223,Paulding County,median_rent,1023,73
2014,13223,Paulding County,median_rent_income_percent,27.1,5.1
2014,13223,Paulding County,median_unit_value,140300,8459
2014,13223,Paulding County,median_household_income,70016,6424
2014,13247,Rockdale County,total_pop,87754,NA
2014,13247,Rockdale County,pop_white,38192,1623
2014,13247,Rockdale County,pop_baa,45656,1897
2014,13247,Rockdale County,pop_aian,871,606
2014,13247,Rockdale County,pop_asian,2483,712
2014,13247,Rockdale County,pop_nhpi,NA,NA
2014,13247,Rockdale County,pop_other_race,1607,1117
2014,13247,Rockdale County,pop_foreign_born,9421,1907
2014,13247,Rockdale County,median_rent,903,49
2014,13247,Rockdale County,median_rent_income_percent,41.5,6
2014,13247,Rockdale County,median_unit_value,137500,11700
2014,13247,Rockdale County,median_household_income,56898,8506
2014,13297,Walton County,total_pop,87615,NA
2014,13297,Walton County,pop_white,69324,1488
2014,13297,Walton County,pop_baa,18599,1395
2014,13297,Walton County,pop_aian,NA,NA
2014,13297,Walton County,pop_asian,NA,NA
2014,13297,Walton County,pop_nhpi,NA,NA
2014,13297,Walton County,pop_other_race,NA,NA
2014,13297,Walton County,pop_foreign_born,2648,1276
2014,13297,Walton County,median_rent,739,84
2014,13297,Walton County,median_rent_income_percent,25.3,7.4
2014,13297,Walton County,median_unit_value,154800,9709
2014,13297,Walton County,median_household_income,57121,5462
2015,13013,Barrow County,total_pop,75370,NA
2015,13013,Barrow County,pop_white,62273,1579
2015,13013,Barrow County,pop_baa,8765,744
2015,13013,Barrow County,pop_aian,999,692
2015,13013,Barrow County,pop_asian,3140,200
2015,13013,Barrow County,pop_nhpi,NA,NA
2015,13013,Barrow County,pop_other_race,2516,1314
2015,13013,Barrow County,pop_foreign_born,5271,1402
2015,13013,Barrow County,median_rent,959,107
2015,13013,Barrow County,median_rent_income_percent,26.8,2.6
2015,13013,Barrow County,median_unit_value,140800,7464
2015,13013,Barrow County,median_household_income,60716,4087
2015,13015,Bartow County,total_pop,102747,NA
2015,13015,Bartow County,pop_white,83117,1402
2015,13015,Bartow County,pop_baa,11866,214
2015,13015,Bartow County,pop_aian,1589,1212
2015,13015,Bartow County,pop_asian,1219,214
2015,13015,Bartow County,pop_nhpi,NA,NA
2015,13015,Bartow County,pop_other_race,6342,1483
2015,13015,Bartow County,pop_foreign_born,3924,1664
2015,13015,Bartow County,median_rent,883,55
2015,13015,Bartow County,median_rent_income_percent,25.3,2.6
2015,13015,Bartow County,median_unit_value,144400,10539
2015,13015,Bartow County,median_household_income,60816,6145
2015,13045,Carroll County,total_pop,114545,NA
2015,13045,Carroll County,pop_white,89460,1838
2015,13045,Carroll County,pop_baa,23541,463
2015,13045,Carroll County,pop_aian,479,452
2015,13045,Carroll County,pop_asian,1319,214
2015,13045,Carroll County,pop_nhpi,NA,NA
2015,13045,Carroll County,pop_other_race,2166,1284
2015,13045,Carroll County,pop_foreign_born,5465,2154
2015,13045,Carroll County,median_rent,840,64
2015,13045,Carroll County,median_rent_income_percent,30.1,4.5
2015,13045,Carroll County,median_unit_value,125400,10709
2015,13045,Carroll County,median_household_income,56071,6122
2015,13057,Cherokee County,total_pop,235900,NA
2015,13057,Cherokee County,pop_white,211638,2606
2015,13057,Cherokee County,pop_baa,17525,1031
2015,13057,Cherokee County,pop_aian,1327,214
2015,13057,Cherokee County,pop_asian,6450,809
2015,13057,Cherokee County,pop_nhpi,NA,NA
2015,13057,Cherokee County,pop_other_race,5524,2544
2015,13057,Cherokee County,pop_foreign_born,22220,2341
2015,13057,Cherokee County,median_rent,1056,76
2015,13057,Cherokee County,median_rent_income_percent,30.8,3.8
2015,13057,Cherokee County,median_unit_value,223200,9341
2015,13057,Cherokee County,median_household_income,84852,5806
2015,13063,Clayton County,total_pop,273955,NA
2015,13063,Clayton County,pop_white,59150,3864
2015,13063,Clayton County,pop_baa,188256,1915
2015,13063,Clayton County,pop_aian,2114,981
2015,13063,Clayton County,pop_asian,15507,643
2015,13063,Clayton County,pop_nhpi,NA,NA
2015,13063,Clayton County,pop_other_race,16165,3744
2015,13063,Clayton County,pop_foreign_born,37409,3160
2015,13063,Clayton County,median_rent,873,24
2015,13063,Clayton County,median_rent_income_percent,33.1,1.5
2015,13063,Clayton County,median_unit_value,91200,5417
2015,13063,Clayton County,median_household_income,55151,3308
2015,13067,Cobb County,total_pop,741334,NA
2015,13067,Cobb County,pop_white,456850,7744
2015,13067,Cobb County,pop_baa,210515,3172
2015,13067,Cobb County,pop_aian,5412,1232
2015,13067,Cobb County,pop_asian,44546,1546
2015,13067,Cobb County,pop_nhpi,1114,602
2015,13067,Cobb County,pop_other_race,44547,6933
2015,13067,Cobb County,pop_foreign_born,120961,7002
2015,13067,Cobb County,median_rent,1075,20
2015,13067,Cobb County,median_rent_income_percent,27.7,1.2
2015,13067,Cobb County,median_unit_value,224300,4936
2015,13067,Cobb County,median_household_income,88341,3830
2015,13077,Coweta County,total_pop,138427,NA
2015,13077,Coweta County,pop_white,109027,1485
2015,13077,Coweta County,pop_baa,26965,1396
2015,13077,Coweta County,pop_aian,1120,280
2015,13077,Coweta County,pop_asian,3325,217
2015,13077,Coweta County,pop_nhpi,NA,NA
2015,13077,Coweta County,pop_other_race,1715,1148
2015,13077,Coweta County,pop_foreign_born,7395,1746
2015,13077,Coweta County,median_rent,973,46
2015,13077,Coweta County,median_rent_income_percent,26.1,3
2015,13077,Coweta County,median_unit_value,187400,7274
2015,13077,Coweta County,median_household_income,75490,4932
2015,13089,DeKalb County,total_pop,734871,NA
2015,13089,DeKalb County,pop_white,266475,4618
2015,13089,DeKalb County,pop_baa,405300,3930
2015,13089,DeKalb County,pop_aian,10557,2597
2015,13089,DeKalb County,pop_asian,50031,1413
2015,13089,DeKalb County,pop_nhpi,1207,834
2015,13089,DeKalb County,pop_other_race,18554,4240
2015,13089,DeKalb County,pop_foreign_born,124582,6741
2015,13089,DeKalb County,median_rent,1057,23
2015,13089,DeKalb County,median_rent_income_percent,30.7,1.4
2015,13089,DeKalb County,median_unit_value,176800,7629
2015,13089,DeKalb County,median_household_income,73777,3725
2015,13097,Douglas County,total_pop,140733,NA
2015,13097,Douglas County,pop_white,69288,1871
2015,13097,Douglas County,pop_baa,64061,794
2015,13097,Douglas County,pop_aian,1335,913
2015,13097,Douglas County,pop_asian,3361,521
2015,13097,Douglas County,pop_nhpi,NA,NA
2015,13097,Douglas County,pop_other_race,6541,1721
2015,13097,Douglas County,pop_foreign_born,12244,2087
2015,13097,Douglas County,median_rent,954,53
2015,13097,Douglas County,median_rent_income_percent,30.6,3.7
2015,13097,Douglas County,median_unit_value,133300,8982
2015,13097,Douglas County,median_household_income,69414,4848
2015,13113,Fayette County,total_pop,110714,NA
2015,13113,Fayette County,pop_white,79665,2094
2015,13113,Fayette County,pop_baa,26293,328
2015,13113,Fayette County,pop_aian,653,591
2015,13113,Fayette County,pop_asian,5570,214
2015,13113,Fayette County,pop_nhpi,NA,NA
2015,13113,Fayette County,pop_other_race,2335,1880
2015,13113,Fayette County,pop_foreign_born,10515,1706
2015,13113,Fayette County,median_rent,1057,106
2015,13113,Fayette County,median_rent_income_percent,29,5.1
2015,13113,Fayette County,median_unit_value,240500,14541
2015,13113,Fayette County,median_household_income,89945,9687
2015,13117,Forsyth County,total_pop,212438,NA
2015,13117,Forsyth County,pop_white,181804,1871
2015,13117,Forsyth County,pop_baa,8823,418
2015,13117,Forsyth County,pop_aian,1700,788
2015,13117,Forsyth County,pop_asian,23027,321
2015,13117,Forsyth County,pop_nhpi,366,321
2015,13117,Forsyth County,pop_other_race,1914,992
2015,13117,Forsyth County,pop_foreign_born,30954,2698
2015,13117,Forsyth County,median_rent,1238,78
2015,13117,Forsyth County,median_rent_income_percent,24.3,2.4
2015,13117,Forsyth County,median_unit_value,299200,10542
2015,13117,Forsyth County,median_household_income,103346,4316
2015,13121,Fulton County,total_pop,1010562,NA
2015,13121,Fulton County,pop_white,471713,5097
2015,13121,Fulton County,pop_baa,455702,3151
2015,13121,Fulton County,pop_aian,9108,1823
2015,13121,Fulton County,pop_asian,76308,918
2015,13121,Fulton County,pop_nhpi,1251,635
2015,13121,Fulton County,pop_other_race,16362,3876
2015,13121,Fulton County,pop_foreign_born,121823,6639
2015,13121,Fulton County,median_rent,1040,18
2015,13121,Fulton County,median_rent_income_percent,29,0.9
2015,13121,Fulton County,median_unit_value,274700,10902
2015,13121,Fulton County,median_household_income,94172,3857
2015,13135,Gwinnett County,total_pop,895823,NA
2015,13135,Gwinnett County,pop_white,484239,10398
2015,13135,Gwinnett County,pop_baa,251698,3895
2015,13135,Gwinnett County,pop_aian,8161,2920
2015,13135,Gwinnett County,pop_asian,110275,650
2015,13135,Gwinnett County,pop_nhpi,1945,1877
2015,13135,Gwinnett County,pop_other_race,68704,8956
2015,13135,Gwinnett County,pop_foreign_born,234436,8843
2015,13135,Gwinnett County,median_rent,1088,22
2015,13135,Gwinnett County,median_rent_income_percent,30,1.5
2015,13135,Gwinnett County,median_unit_value,183200,4644
2015,13135,Gwinnett County,median_household_income,76270,1813
2015,13151,Henry County,total_pop,217739,NA
2015,13151,Henry County,pop_white,114768,2716
2015,13151,Henry County,pop_baa,93938,1392
2015,13151,Henry County,pop_aian,732,421
2015,13151,Henry County,pop_asian,8760,629
2015,13151,Henry County,pop_nhpi,NA,NA
2015,13151,Henry County,pop_other_race,7234,3332
2015,13151,Henry County,pop_foreign_born,20008,3480
2015,13151,Henry County,median_rent,1055,59
2015,13151,Henry County,median_rent_income_percent,28.1,3.3
2015,13151,Henry County,median_unit_value,153300,8103
2015,13151,Henry County,median_household_income,71449,4105
2015,13217,Newton County,total_pop,105473,NA
2015,13217,Newton County,pop_white,58472,1797
2015,13217,Newton County,pop_baa,46741,209
2015,13217,Newton County,pop_aian,NA,NA
2015,13217,Newton County,pop_asian,1902,485
2015,13217,Newton County,pop_nhpi,NA,NA
2015,13217,Newton County,pop_other_race,1175,867
2015,13217,Newton County,pop_foreign_born,6142,1624
2015,13217,Newton County,median_rent,879,35
2015,13217,Newton County,median_rent_income_percent,29.9,4.4
2015,13217,Newton County,median_unit_value,128000,12828
2015,13217,Newton County,median_household_income,60827,4932
2015,13223,Paulding County,total_pop,152238,NA
2015,13223,Paulding County,pop_white,118683,2722
2015,13223,Paulding County,pop_baa,29166,845
2015,13223,Paulding County,pop_aian,1070,947
2015,13223,Paulding County,pop_asian,3108,1290
2015,13223,Paulding County,pop_nhpi,NA,NA
2015,13223,Paulding County,pop_other_race,5935,1672
2015,13223,Paulding County,pop_foreign_born,6333,1502
2015,13223,Paulding County,median_rent,1051,71
2015,13223,Paulding County,median_rent_income_percent,36.8,6.7
2015,13223,Paulding County,median_unit_value,147800,7328
2015,13223,Paulding County,median_household_income,69254,6537
2015,13247,Rockdale County,total_pop,88856,NA
2015,13247,Rockdale County,pop_white,40761,1474
2015,13247,Rockdale County,pop_baa,47279,689
2015,13247,Rockdale County,pop_aian,627,554
2015,13247,Rockdale County,pop_asian,2037,317
2015,13247,Rockdale County,pop_nhpi,NA,NA
2015,13247,Rockdale County,pop_other_race,1338,759
2015,13247,Rockdale County,pop_foreign_born,9732,1591
2015,13247,Rockdale County,median_rent,909,51
2015,13247,Rockdale County,median_rent_income_percent,29.6,7.8
2015,13247,Rockdale County,median_unit_value,149100,9403
2015,13247,Rockdale County,median_household_income,59584,4529
2015,13297,Walton County,total_pop,88399,NA
2015,13297,Walton County,pop_white,70708,688
2015,13297,Walton County,pop_baa,17245,688
2015,13297,Walton County,pop_aian,315,262
2015,13297,Walton County,pop_asian,NA,NA
2015,13297,Walton County,pop_nhpi,NA,NA
2015,13297,Walton County,pop_other_race,786,670
2015,13297,Walton County,pop_foreign_born,2010,783
2015,13297,Walton County,median_rent,929,45
2015,13297,Walton County,median_rent_income_percent,32.2,7.6
2015,13297,Walton County,median_unit_value,161300,9266
2015,13297,Walton County,median_household_income,70052,5838
2016,13013,Barrow County,total_pop,77126,NA
2016,13013,Barrow County,pop_white,62401,1449
2016,13013,Barrow County,pop_baa,9382,687
2016,13013,Barrow County,pop_aian,615,528
2016,13013,Barrow County,pop_asian,3300,337
2016,13013,Barrow County,pop_nhpi,NA,NA
2016,13013,Barrow County,pop_other_race,3842,1433
2016,13013,Barrow County,pop_foreign_born,5711,1894
2016,13013,Barrow County,median_rent,947,76
2016,13013,Barrow County,median_rent_income_percent,25.6,4.5
2016,13013,Barrow County,median_unit_value,142300,5805
2016,13013,Barrow County,median_household_income,62590,6717
2016,13015,Bartow County,total_pop,103807,NA
2016,13015,Bartow County,pop_white,88072,2712
2016,13015,Bartow County,pop_baa,12034,218
2016,13015,Bartow County,pop_aian,860,125
2016,13015,Bartow County,pop_asian,1197,85
2016,13015,Bartow County,pop_nhpi,NA,NA
2016,13015,Bartow County,pop_other_race,3729,2929
2016,13015,Bartow County,pop_foreign_born,5507,1138
2016,13015,Bartow County,median_rent,863,53
2016,13015,Bartow County,median_rent_income_percent,24.8,4
2016,13015,Bartow County,median_unit_value,155700,8468
2016,13015,Bartow County,median_household_income,61021,2723
2016,13045,Carroll County,total_pop,116261,NA
2016,13045,Carroll County,pop_white,89550,2259
2016,13045,Carroll County,pop_baa,22216,801
2016,13045,Carroll County,pop_aian,927,470
2016,13045,Carroll County,pop_asian,1414,169
2016,13045,Carroll County,pop_nhpi,NA,NA
2016,13045,Carroll County,pop_other_race,4218,1960
2016,13045,Carroll County,pop_foreign_born,4478,1458
2016,13045,Carroll County,median_rent,787,32
2016,13045,Carroll County,median_rent_income_percent,23.9,3.1
2016,13045,Carroll County,median_unit_value,123500,9890
2016,13045,Carroll County,median_household_income,61079,4111
2016,13057,Cherokee County,total_pop,241689,NA
2016,13057,Cherokee County,pop_white,211166,3675
2016,13057,Cherokee County,pop_baa,18880,1146
2016,13057,Cherokee County,pop_aian,3508,1965
2016,13057,Cherokee County,pop_asian,5851,188
2016,13057,Cherokee County,pop_nhpi,NA,NA
2016,13057,Cherokee County,pop_other_race,7183,3273
2016,13057,Cherokee County,pop_foreign_born,21479,2860
2016,13057,Cherokee County,median_rent,1174,68
2016,13057,Cherokee County,median_rent_income_percent,26,2.4
2016,13057,Cherokee County,median_unit_value,236100,9006
2016,13057,Cherokee County,median_household_income,90515,6916
2016,13063,Clayton County,total_pop,279462,NA
2016,13063,Clayton County,pop_white,48849,4580
2016,13063,Clayton County,pop_baa,198647,3646
2016,13063,Clayton County,pop_aian,3964,3133
2016,13063,Clayton County,pop_asian,16362,1134
2016,13063,Clayton County,pop_nhpi,NA,NA
2016,13063,Clayton County,pop_other_race,22230,4758
2016,13063,Clayton County,pop_foreign_born,38118,3256
2016,13063,Clayton County,median_rent,909,26
2016,13063,Clayton County,median_rent_income_percent,29.4,1.9
2016,13063,Clayton County,median_unit_value,94900,4485
2016,13063,Clayton County,median_household_income,57347,6587
2016,13067,Cobb County,total_pop,748150,NA
2016,13067,Cobb County,pop_white,460368,7808
2016,13067,Cobb County,pop_baa,219843,3824
2016,13067,Cobb County,pop_aian,7084,2312
2016,13067,Cobb County,pop_asian,45371,1071
2016,13067,Cobb County,pop_nhpi,1205,1062
2016,13067,Cobb County,pop_other_race,41252,6323
2016,13067,Cobb County,pop_foreign_born,120364,6942
2016,13067,Cobb County,median_rent,1111,23
2016,13067,Cobb County,median_rent_income_percent,27.7,1.4
2016,13067,Cobb County,median_unit_value,234100,6981
2016,13067,Cobb County,median_household_income,92506,3879
2016,13077,Coweta County,total_pop,140526,NA
2016,13077,Coweta County,pop_white,109516,2232
2016,13077,Coweta County,pop_baa,26814,421
2016,13077,Coweta County,pop_aian,917,721
2016,13077,Coweta County,pop_asian,3944,495
2016,13077,Coweta County,pop_nhpi,240,240
2016,13077,Coweta County,pop_other_race,3594,2131
2016,13077,Coweta County,pop_foreign_born,7555,1919
2016,13077,Coweta County,median_rent,989,66
2016,13077,Coweta County,median_rent_income_percent,26.8,3.9
2016,13077,Coweta County,median_unit_value,188600,11920
2016,13077,Coweta County,median_household_income,81230,6475
2016,13089,DeKalb County,total_pop,740321,NA
2016,13089,DeKalb County,pop_white,270341,3786
2016,13089,DeKalb County,pop_baa,412328,1749
2016,13089,DeKalb County,pop_aian,10936,2751
2016,13089,DeKalb County,pop_asian,51121,857
2016,13089,DeKalb County,pop_nhpi,834,627
2016,13089,DeKalb County,pop_other_race,14180,3290
2016,13089,DeKalb County,pop_foreign_born,121118,8327
2016,13089,DeKalb County,median_rent,1065,16
2016,13089,DeKalb County,median_rent_income_percent,31.5,1.3
2016,13089,DeKalb County,median_unit_value,200500,8914
2016,13089,DeKalb County,median_household_income,80994,2759
2016,13097,Douglas County,total_pop,142224,NA
2016,13097,Douglas County,pop_white,68715,2649
2016,13097,Douglas County,pop_baa,68945,1736
2016,13097,Douglas County,pop_aian,931,665
2016,13097,Douglas County,pop_asian,2891,208
2016,13097,Douglas County,pop_nhpi,NA,NA
2016,13097,Douglas County,pop_other_race,3257,1827
2016,13097,Douglas County,pop_foreign_born,12463,2243
2016,13097,Douglas County,median_rent,1053,41
2016,13097,Douglas County,median_rent_income_percent,26.4,2.9
2016,13097,Douglas County,median_unit_value,158900,9400
2016,13097,Douglas County,median_household_income,72353,5940
2016,13113,Fayette County,total_pop,111627,NA
2016,13113,Fayette County,pop_white,79657,1387
2016,13113,Fayette County,pop_baa,25521,1913
2016,13113,Fayette County,pop_aian,1181,1013
2016,13113,Fayette County,pop_asian,6543,737
2016,13113,Fayette County,pop_nhpi,NA,NA
2016,13113,Fayette County,pop_other_race,2817,1597
2016,13113,Fayette County,pop_foreign_born,10482,1614
2016,13113,Fayette County,median_rent,1352,85
2016,13113,Fayette County,median_rent_income_percent,27.4,5.6
2016,13113,Fayette County,median_unit_value,277500,15266
2016,13113,Fayette County,median_household_income,85587,7773
2016,13117,Forsyth County,total_pop,221009,NA
2016,13117,Forsyth County,pop_white,183031,2062
2016,13117,Forsyth County,pop_baa,9494,796
2016,13117,Forsyth County,pop_aian,1276,268
2016,13117,Forsyth County,pop_asian,27723,291
2016,13117,Forsyth County,pop_nhpi,NA,NA
2016,13117,Forsyth County,pop_other_race,3879,1707
2016,13117,Forsyth County,pop_foreign_born,35928,2223
2016,13117,Forsyth County,median_rent,1197,95
2016,13117,Forsyth County,median_rent_income_percent,24.9,3.9
2016,13117,Forsyth County,median_unit_value,323100,8977
2016,13117,Forsyth County,median_household_income,109747,4122
2016,13121,Fulton County,total_pop,1023336,NA
2016,13121,Fulton County,pop_white,479252,6309
2016,13121,Fulton County,pop_baa,464794,3164
2016,13121,Fulton County,pop_aian,16503,4017
2016,13121,Fulton County,pop_asian,79197,1589
2016,13121,Fulton County,pop_nhpi,2826,1824
2016,13121,Fulton County,pop_other_race,16686,4690
2016,13121,Fulton County,pop_foreign_born,135052,7535
2016,13121,Fulton County,median_rent,1127,17
2016,13121,Fulton County,median_rent_income_percent,29.8,1.1
2016,13121,Fulton County,median_unit_value,288900,12620
2016,13121,Fulton County,median_household_income,99873,4249
2016,13135,Gwinnett County,total_pop,907135,NA
2016,13135,Gwinnett County,pop_white,458063,10313
2016,13135,Gwinnett County,pop_baa,260878,3894
2016,13135,Gwinnett County,pop_aian,7528,2085
2016,13135,Gwinnett County,pop_asian,114422,1109
2016,13135,Gwinnett County,pop_nhpi,862,605
2016,13135,Gwinnett County,pop_other_race,94530,10254
2016,13135,Gwinnett County,pop_foreign_born,225931,8939
2016,13135,Gwinnett County,median_rent,1175,20
2016,13135,Gwinnett County,median_rent_income_percent,31.1,1.6
2016,13135,Gwinnett County,median_unit_value,194500,3653
2016,13135,Gwinnett County,median_household_income,82706,2551
2016,13151,Henry County,total_pop,221768,NA
2016,13151,Henry County,pop_white,115392,3013
2016,13151,Henry County,pop_baa,98876,814
2016,13151,Henry County,pop_aian,878,535
2016,13151,Henry County,pop_asian,9706,1096
2016,13151,Henry County,pop_nhpi,NA,NA
2016,13151,Henry County,pop_other_race,3669,2589
2016,13151,Henry County,pop_foreign_born,15968,2308
2016,13151,Henry County,median_rent,1124,42
2016,13151,Henry County,median_rent_income_percent,25.6,2.9
2016,13151,Henry County,median_unit_value,174900,8538
2016,13151,Henry County,median_household_income,76976,6669
2016,13217,Newton County,total_pop,106999,NA
2016,13217,Newton County,pop_white,55686,1284
2016,13217,Newton County,pop_baa,50973,1282
2016,13217,Newton County,pop_aian,NA,NA
2016,13217,Newton County,pop_asian,823,672
2016,13217,Newton County,pop_nhpi,NA,NA
2016,13217,Newton County,pop_other_race,NA,NA
2016,13217,Newton County,pop_foreign_born,8240,2346
2016,13217,Newton County,median_rent,879,47
2016,13217,Newton County,median_rent_income_percent,32,5.9
2016,13217,Newton County,median_unit_value,142200,13532
2016,13217,Newton County,median_household_income,62861,8553
2016,13223,Paulding County,total_pop,155825,NA
2016,13223,Paulding County,pop_white,118171,2082
2016,13223,Paulding County,pop_baa,36074,2314
2016,13223,Paulding County,pop_aian,987,137
2016,13223,Paulding County,pop_asian,1050,766
2016,13223,Paulding County,pop_nhpi,NA,NA
2016,13223,Paulding County,pop_other_race,2137,1458
2016,13223,Paulding County,pop_foreign_born,7326,2277
2016,13223,Paulding County,median_rent,1064,101
2016,13223,Paulding County,median_rent_income_percent,28.9,5.9
